TimeStamp,SpotPrice,InstanceType,OS type,AvailabilityZone
2014-04-12 23:18:21,0.1312,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-12 23:21:39,0.1324,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-12 23:24:59,0.1321,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-12 23:28:21,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-12 23:31:41,0.1304,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-12 23:35:02,0.1308,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-12 23:41:42,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-12 23:45:02,0.1318,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-12 23:51:43,0.1312,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-12 23:58:23,0.1307,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:01:45,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:05:04,0.1312,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:11:46,0.1318,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:15:06,0.1312,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:18:27,0.1308,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:21:48,0.1304,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:25:08,0.1308,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:31:54,0.1312,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:35:15,0.1318,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:38:37,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:41:58,0.1314,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:45:18,0.1312,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:48:39,0.1314,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:52:00,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 00:58:40,0.1314,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:02:01,0.1312,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:05:22,0.1318,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:08:44,0.1308,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:15:25,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:18:45,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:22:07,0.1318,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:25:27,0.1321,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:28:47,0.1324,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:32:08,0.1336,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:35:30,0.1328,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:38:49,0.1318,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:42:10,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:45:32,0.1312,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:48:51,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:52:13,0.1314,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:55:34,0.1318,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 01:58:53,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 02:02:15,0.1318,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 02:05:35,0.1302,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 02:08:54,0.1298,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 02:15:35,0.1301,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 02:18:58,0.13,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 02:22:19,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 05:46:09,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 09:07:14,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 12:31:56,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 13:08:57,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 13:12:18,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 13:49:24,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 13:52:47,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 14:06:20,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 14:13:06,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 14:43:29,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 14:57:02,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 15:27:29,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 15:41:05,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 15:47:52,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 15:51:15,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 16:11:31,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 16:14:53,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 16:21:40,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 16:28:26,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 16:38:37,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 16:55:32,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 17:09:02,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 17:15:48,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 17:42:53,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 17:56:22,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 17:59:44,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 18:06:31,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 18:13:17,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 18:40:20,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 18:43:42,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 18:53:53,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 19:00:38,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 19:04:01,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 19:20:57,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 19:24:21,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 19:41:17,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 19:48:05,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 19:51:28,0.1291,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 19:54:51,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 20:01:41,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 20:11:48,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 20:15:13,0.1291,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 20:22:01,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 20:25:25,0.1291,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 20:32:13,0.1293,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 20:38:59,0.1291,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 20:42:22,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 20:49:09,0.1293,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 20:52:34,0.1291,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 20:59:20,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:02:43,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:06:09,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:09:35,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:12:57,0.1291,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:19:42,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:23:06,0.1291,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:29:53,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:40:04,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:43:26,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:50:12,0.1293,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:53:39,4.0,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 21:57:02,0.1311,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 22:00:25,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 22:10:32,0.1342,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 22:13:54,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 22:17:19,0.1331,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 22:20:41,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 22:30:52,0.1322,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 22:34:17,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 22:41:03,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 22:44:27,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 22:51:14,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 22:58:00,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 23:04:47,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 23:11:32,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 23:45:29,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 23:52:16,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 23:55:40,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-13 23:59:04,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 00:05:52,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 00:12:40,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 00:16:04,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 00:19:26,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 00:36:28,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 00:43:12,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 02:28:01,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 02:34:48,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 02:48:18,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 02:51:41,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 03:28:52,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 03:32:14,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 03:49:12,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 04:22:55,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 04:39:47,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 04:53:18,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 05:03:25,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 05:16:54,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 05:30:23,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 05:33:48,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 06:10:44,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 06:14:07,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 06:17:29,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 06:27:33,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 06:37:45,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 06:41:05,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 06:44:29,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 06:54:34,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 07:08:06,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 07:11:27,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 07:24:59,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 07:28:21,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 07:38:28,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 07:55:20,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 08:25:42,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 09:36:35,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 09:39:56,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 10:40:43,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 10:44:06,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 10:47:29,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 10:50:51,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 11:04:16,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 11:24:29,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 12:38:45,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 12:59:00,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 13:02:22,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 13:12:30,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 13:26:00,0.1303,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 13:29:24,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 13:32:47,0.1303,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 13:36:11,0.1301,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 13:39:33,0.13,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 13:46:19,0.1305,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 13:49:41,0.1301,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 13:56:24,0.1303,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 13:59:46,0.1307,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:03:09,0.1298,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:06:32,0.1303,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:09:52,0.1313,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:13:15,0.1317,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:16:37,0.1321,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:19:56,0.1326,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:23:19,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:26:41,0.1305,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:30:01,0.1307,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:33:28,0.1303,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:36:49,0.1301,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:40:12,0.1303,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:43:32,0.1297,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:46:52,0.1301,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:50:13,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:53:35,0.1301,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 14:56:56,0.1303,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:00:16,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:03:38,0.1301,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:06:59,0.13,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:10:20,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:13:41,0.1313,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:17:04,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:20:25,0.1307,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:23:45,0.1303,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:27:08,0.13,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:30:30,0.1307,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:33:52,0.1305,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:37:16,0.1307,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:40:39,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:44:00,0.1303,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:47:23,0.1305,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:50:43,0.1317,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:54:07,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 15:57:30,0.1307,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:00:50,0.1317,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:04:12,0.131,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:07:33,0.1313,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:10:54,0.1332,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:14:16,0.1321,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:17:39,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:24:24,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:27:46,0.1444,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:31:08,4.0,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:34:31,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:37:55,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:44:41,0.1444,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:48:04,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 16:58:13,0.1363,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:01:36,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:08:23,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:11:45,0.1444,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:15:07,0.1508,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:18:30,0.1363,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:21:52,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:28:37,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:31:59,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:48:52,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:52:15,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:55:37,0.1444,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 17:58:59,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:02:22,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:05:43,0.1363,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:09:05,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:12:28,0.134,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:15:49,0.1363,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:19:12,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:22:32,0.1444,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:25:53,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:29:13,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:32:34,0.1363,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:35:56,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:39:16,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:42:38,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:49:20,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:52:43,0.1508,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:56:04,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 18:59:24,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:02:45,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:09:30,0.1444,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:12:52,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:16:14,0.1508,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:19:40,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:23:00,0.1363,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:26:24,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:29:47,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:33:06,0.135,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:36:28,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:39:51,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:43:12,0.1444,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:46:36,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 19:56:42,0.1363,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:00:04,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:06:50,0.1363,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:10:12,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:20:22,0.1444,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:23:44,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:27:07,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:30:28,0.1444,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:33:49,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:37:12,0.1381,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:47:16,0.1444,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:50:37,4.0,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:54:00,0.1327,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 20:57:21,0.1347,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 21:00:41,0.1388,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 21:04:04,0.1347,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 21:20:51,0.1327,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 21:24:13,0.1336,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 21:27:35,0.1388,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 21:30:54,0.1364,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 21:34:17,0.1347,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 21:47:41,0.1364,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 21:51:00,4.0,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 21:57:41,0.1356,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:01:02,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:07:44,0.1331,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:11:07,4.0,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:14:26,0.1331,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:17:46,0.1356,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:21:07,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:24:28,0.1356,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:27:49,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:31:10,0.1356,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:34:30,0.153,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:37:50,0.2031,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:44:32,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:47:54,0.1331,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:51:17,4.0,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:54:37,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 22:57:57,0.1316,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:01:21,0.1356,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:04:39,0.153,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:08:00,0.1331,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:11:21,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:18:01,0.153,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:21:22,4.0,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:24:42,0.1406,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:31:24,0.2031,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:34:46,4.0,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:38:06,0.2031,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:41:27,4.0,c3.4xlarge,Linux/UNIX,us-west-1a
